pearson_r,pearson_p,spearman_r,spearman_p,feature,abs_pearson_r,abs_spearman_r,rank,feature_type
0.023099559592231624,1.2925058341760072e-9,0.02145412685437244,1.7408366624677885e-8,exp_SC5D,0.023099559592231624,0.02145412685437244,3559,Expression
0.02309336619757382,1.3056653740737753e-9,0.01929883570025711,3.985280994953244e-7,exp_FAM172A,0.02309336619757382,0.01929883570025711,3560,Expression
0.023092291938877275,1.307961179519723e-9,0.027062889121354045,1.1616225963876594e-12,exp_LMNA,0.023092291938877275,0.027062889121354045,3561,Expression
0.023089449581572576,1.314054596174249e-9,0.027354946201227658,6.641741785984513e-13,exp_GNG13,0.023089449581572576,0.027354946201227658,3562,Expression
0.023089434369052343,1.3140872829477502e-9,0.021132574252415187,2.8327446067618732e-8,exp_LSM3,0.023089434369052343,0.021132574252415187,3563,Expression
0.023084938245469217,1.3237828080636137e-9,0.01914859166152336,4.900087970031883e-7,exp_GPR89A,0.023084938245469217,0.01914859166152336,3564,Expression
0.023080742745544006,1.3328929324940967e-9,0.014729891104620429,1.0915653732936889e-4,exp_MAGEA2B,0.023080742745544006,0.014729891104620429,3565,Expression
0.023079638265841286,1.3353013473775173e-9,0.022640300665311516,2.7202657580537932e-9,exp_PPP1R12A,0.023079638265841286,0.022640300665311516,3566,Expression
0.023075986384626407,1.3432948328337395e-09,0.030024854714347203,3.0621270749753785e-15,exp_CCDC112,0.023075986384626407,0.030024854714347203,3567,Expression
0.023073545466802778,1.3486636659424074e-9,0.027852292623944657,2.529597160663176e-13,exp_FADS1,0.023073545466802778,0.027852292623944657,3568,Expression
0.023072814018025734,1.3502765667079515e-9,0.026247631461016614,5.363722801737632e-12,exp_TXNRD2,0.023072814018025734,0.026247631461016614,3569,Expression
0.023070288941511037,1.3558590160336035e-9,0.02643518644691641,3.787494165883146e-12,exp_GPAT4,0.023070288941511037,0.02643518644691641,3570,Expression
0.023067678343323406,1.3616541874865739e-9,0.018591333944528332,1.0407577071240893e-6,exp_SUN1,0.023067678343323406,0.018591333944528332,3571,Expression
-0.023063462130513027,1.3710646240935201e-9,-0.007737574865385905,0.04210872181096155,exp_CDX1,0.023063462130513027,0.007737574865385905,3572,Expression
0.023060821821876902,1.3769899451732268e-9,0.025010790780263123,5.0125317780237554e-11,exp_ANLN,0.023060821821876902,0.025010790780263123,3573,Expression
0.023055173202904115,1.3897503880487225e-9,0.018961598556750423,6.323897760346099e-7,exp_DCAF8,0.023055173202904115,0.018961598556750423,3574,Expression
0.023054826954505735,1.3905363141210855e-9,0.02247665627068222,3.5340660231746737e-9,exp_TM2D1,0.023054826954505735,0.02247665627068222,3575,Expression
0.023052656260837356,1.395473306558517e-9,0.029004458753755766,2.533862062828528e-14,exp_FTCD,0.023052656260837356,0.029004458753755766,3576,Expression
0.023046424372357373,1.4097421411044217e-9,0.024133648420023357,2.296734823976806e-10,exp_ARHGAP11B,0.023046424372357373,0.024133648420023357,3577,Expression
0.023044605753705382,1.4139328753576452e-9,0.02204554651441232,6.981696149948672e-9,exp_DUSP28,0.023044605753705382,0.02204554651441232,3578,Expression
0.02304366122138539,1.416114196853588e-9,0.02801416216819446,1.840901956378848e-13,exp_ACTR1A,0.02304366122138539,0.02801416216819446,3579,Expression
0.02304267869291881,1.4183867478470175e-9,0.024115574673273223,2.368614425732862e-10,exp_DNAJC27,0.02304267869291881,0.024115574673273223,3580,Expression
-0.023035487210561433,1.4351289387991863e-9,-0.024206475630532538,2.0280819055967795e-10,exp_FAM25A,0.023035487210561433,0.024206475630532538,3581,Expression
-0.023034498299082204,1.4374461939203624e-9,-0.024429141508371985,1.3833726268592977e-10,exp_EPHB4,0.023034498299082204,0.024429141508371985,3582,Expression
0.02303386988792357,1.438920605463704e-9,0.02764096481504593,3.820138187644113e-13,exp_ABCF1,0.02303386988792357,0.02764096481504593,3583,Expression
0.023026467985932313,1.4563986560825964e-9,0.023823584014235087,3.8849277154491836e-10,exp_E2F6,0.023026467985932313,0.023823584014235087,3584,Expression
0.023022662233423564,1.4654655172552354e-9,0.022177078697587862,5.679669163768754e-9,exp_GOLGA7,0.023022662233423564,0.022177078697587862,3585,Expression
0.02302254686839087,1.4657412213436803e-9,0.024197248085967026,2.0603422627767035e-10,exp_SLC4A8,0.02302254686839087,0.024197248085967026,3586,Expression
0.02301412782114083,1.4859984511606216e-9,0.02001486120905738,1.457960644878057e-7,exp_NR0B1,0.02301412782114083,0.02001486120905738,3587,Expression
0.023009917437226805,1.4962312266163292e-9,0.022710757746009176,2.429025863928113e-9,exp_KCNIP4,0.023009917437226805,0.022710757746009176,3588,Expression
0.02300517498562409,1.5078393698965207e-9,0.016799167442516378,1.0198767757864775e-5,exp_ZNF830,0.02300517498562409,0.016799167442516378,3589,Expression
0.023002299668888386,1.514919999237956e-9,0.02656529302230246,2.971085746352425e-12,exp_ZNF408,0.023002299668888386,0.02656529302230246,3590,Expression
0.022999474544270124,1.521908584170793e-9,0.010903670177938881,0.004181552720227679,exp_CNR1,0.022999474544270124,0.010903670177938881,3591,Expression
0.022993901835021056,1.535786176679521e-9,0.023376998462247025,8.188514532730039e-10,exp_UFM1,0.022993901835021056,0.023376998462247025,3592,Expression
0.022992192384995405,1.5400678442415397e-9,0.029128197834881357,1.9684813743651037e-14,exp_RAP1A,0.022992192384995405,0.029128197834881357,3593,Expression
0.022983676885903737,1.5615705653379169e-9,0.017998063172707968,2.2685506428726244e-6,exp_AGAP9,0.022983676885903737,0.017998063172707968,3594,Expression
0.022982947953802377,1.5634247471560966e-9,0.022303074650371298,4.65568350181809e-9,exp_LUC7L3,0.022982947953802377,0.022303074650371298,3595,Expression
0.022981451083289077,1.5672390602841318e-9,0.0218879923477152,8.926200072228447e-9,exp_ERRFI1,0.022981451083289077,0.0218879923477152,3596,Expression
0.022980076284213842,1.5707503006792413e-9,0.022198376932776747,5.492384020239395e-9,exp_TRAPPC3,0.022980076284213842,0.022198376932776747,3597,Expression
-0.02297664133907929,1.5795566986722757e-9,-0.02368435307565413,4.908716381731849e-10,exp_CFH,0.02297664133907929,0.02368435307565413,3598,Expression
0.022974997497287767,1.5837881303782574e-9,0.024329384415422293,1.642687204001659e-10,exp_PXT1,0.022974997497287767,0.024329384415422293,3599,Expression
0.022974650687849336,1.5846822665667328e-9,0.017764333870584403,3.063870994669651e-6,exp_TMEM273,0.022974650687849336,0.017764333870584403,3600,Expression
0.022974027656577252,1.5862897874162526e-9,0.024201779544671034,2.0444377085069277e-10,exp_ZKSCAN3,0.022974027656577252,0.024201779544671034,3601,Expression
-0.022973614781875398,1.5873559459024789e-9,-0.023033350321886272,1.4401407518665612e-9,exp_ARL14,0.022973614781875398,0.023033350321886272,3602,Expression
0.022970430556015147,1.5956020056343386e-9,0.02323042562628075,1.0428243147059528e-9,exp_TSPYL4,0.022970430556015147,0.02323042562628075,3603,Expression
0.022968630978819366,1.6002807446225098e-9,0.02597147777832459,8.91412772405145e-12,exp_SFRP4,0.022968630978819366,0.02597147777832459,3604,Expression
0.022967987993023735,1.6019556896191385e-9,0.03321967418900125,2.588595429503453e-18,exp_ATG4A,0.022967987993023735,0.03321967418900125,3605,Expression
-0.022966379353856547,1.6061535992625176e-9,-0.029668347802632472,6.45910923585573e-15,exp_PSTPIP2,0.022966379353856547,0.029668347802632472,3606,Expression
0.022962839070297586,1.6154301269255337e-9,0.02210955510770732,6.315429844028281e-9,exp_ZNF573,0.022962839070297586,0.02210955510770732,3607,Expression
0.0229620270317833,1.6175652436537014e-9,0.029269999103324142,1.4720311364201827e-14,exp_CAMTA2,0.0229620270317833,0.029269999103324142,3608,Expression
0.022959969118654604,1.6229884981772657e-9,0.02283358469610822,1.992283021794036e-9,exp_ZFAND6,0.022959969118654604,0.02283358469610822,3609,Expression
0.022958648998392405,1.626476758816301e-9,0.02199416912315333,7.56548408833692e-9,exp_NIBAN1,0.022958648998392405,0.02199416912315333,3610,Expression
0.0229575665828594,1.629342363187627e-9,0.034731404658463326,7.135118262541748e-20,exp_ZNF728,0.0229575665828594,0.034731404658463326,3611,Expression
0.022957360811119456,1.6298876828970178e-9,0.02514731322781321,3.93671274343225e-11,exp_RMDN3,0.022957360811119456,0.02514731322781321,3612,Expression
0.02295440199139907,1.6377486019051428e-9,0.02257740030761896,3.008798581617358e-9,exp_SCNN1D,0.02295440199139907,0.02257740030761896,3613,Expression
0.022953576095991128,1.6399494079551427e-9,0.02688546292227247,1.6267784168022944e-12,exp_KCNK3,0.022953576095991128,0.02688546292227247,3614,Expression
0.02295294532045373,1.641632208864002e-9,0.01888457674962714,7.0197256079651e-7,exp_SNAP47,0.02295294532045373,0.01888457674962714,3615,Expression
-0.022951734411042774,1.6448674244962484e-9,-0.02691640562568145,1.5342186769334726e-12,exp_SPRR4,0.022951734411042774,0.02691640562568145,3616,Expression
-0.02295144425344879,1.645643567745238e-9,-0.0241276352803012,2.3204094128148662e-10,exp_GRIN2D,0.02295144425344879,0.0241276352803012,3617,Expression
0.02294939146311838,1.651144784423534e-9,0.0311273573114887,2.8825032471022767e-16,exp_VAC14,0.02294939146311838,0.0311273573114887,3618,Expression
0.022947454007589237,1.6563533547116063e-9,0.025609604702529033,1.7209597216554978e-11,exp_MAN2B2,0.022947454007589237,0.025609604702529033,3619,Expression
-0.022947209226208104,1.6570125523541689e-9,-0.027627404277708507,3.9221297104072964e-13,exp_DEF6,0.022947209226208104,0.027627404277708507,3620,Expression
0.022932447290524058,1.6972426603711076e-9,0.028603808637611368,5.697888738201207e-14,exp_GET3,0.022932447290524058,0.028603808637611368,3621,Expression
0.02293222257561893,1.6978623619195697e-9,0.023529261888693444,6.35997173458428e-10,exp_ANKRD33B,0.02293222257561893,0.023529261888693444,3622,Expression
-0.022931420018960914,1.7000773915749218e-9,-0.016801428621404338,1.0170809025078061e-5,exp_CYP2J2,0.022931420018960914,0.016801428621404338,3623,Expression
-0.022930790240181097,1.7018175315917687e-9,-0.02038175571688133,8.593958009489719e-8,exp_ACOXL,0.022930790240181097,0.02038175571688133,3624,Expression
-0.022929668496015358,1.704921319676491e-9,-0.02065491369749079,5.764241136791082e-8,exp_NOTCH1,0.022929668496015358,0.02065491369749079,3625,Expression
0.022928223704939073,1.708927084573611e-9,0.02353481467808775,6.301441958438086e-10,exp_TAF7,0.022928223704939073,0.02353481467808775,3626,Expression
0.022927843115571497,1.7099838152895859e-9,0.018417008468570615,1.3117204709010692e-6,exp_SS18,0.022927843115571497,0.018417008468570615,3627,Expression
0.02292700581012137,1.7123108892327419e-9,0.018148015336064204,1.8671469922214168e-6,exp_RSF1,0.02292700581012137,0.018148015336064204,3628,Expression
0.02292505661913434,1.7177401212975275e-9,0.022635339122107807,2.7420099364355334e-9,exp_TRPC4,0.02292505661913434,0.022635339122107807,3629,Expression
0.02292376993742303,1.721333202342642e-9,0.02448910662953262,1.247228846818048e-10,exp_GAMT,0.02292376993742303,0.02448910662953262,3630,Expression
0.0229201460878025,1.7314922700171954e-9,0.021555333488662988,1.4913548990348975e-8,exp_COPZ1,0.0229201460878025,0.021555333488662988,3631,Expression
0.02291715674932722,1.7399165084022054e-9,0.01892535436186446,6.642624934178665e-7,exp_ANXA7,0.02291715674932722,0.01892535436186446,3632,Expression
-0.022912258411037653,1.7538068999621701e-9,-0.027692261994079082,3.457351392774489e-13,exp_SPINK5,0.022912258411037653,0.027692261994079082,3633,Expression
0.02290944853623975,1.761823668957627e-9,0.02392530564277761,3.2719424742203495e-10,exp_CCNE2,0.02290944853623975,0.02392530564277761,3634,Expression
-0.022906939838245256,1.7690113223064413e-9,-0.03116144232008057,2.675889734263267e-16,exp_CEP170B,0.022906939838245256,0.03116144232008057,3635,Expression
0.022898132424841258,1.7944723266787168e-9,0.023019678759438687,1.472611820066356e-9,exp_GAS2L1,0.022898132424841258,0.023019678759438687,3636,Expression
-0.02289485981483548,1.8040236810559453e-9,-0.02491432920438282,5.94102769865443e-11,exp_ADGRF4,0.02289485981483548,0.02491432920438282,3637,Expression
0.022892517000676557,1.8108917627095268e-9,0.0326046696692454,1.0669446073619657e-17,exp_PCDHGA3,0.022892517000676557,0.0326046696692454,3638,Expression
0.022879754613915174,1.8487551218371062e-9,0.02127851318065647,2.273074703790817e-8,exp_DKK3,0.022879754613915174,0.02127851318065647,3639,Expression
0.022876417633745802,1.858781778433767e-9,0.02329882362169276,9.317268858451512e-10,exp_LAMTOR1,0.022876417633745802,0.02329882362169276,3640,Expression
0.022873409263564865,1.867866456953994e-9,0.025291707561040343,3.0448357307997564e-11,exp_VPS25,0.022873409263564865,0.025291707561040343,3641,Expression
-0.02286622028620474,1.88975129724392e-9,-0.02701007502874223,1.2843991789565662e-12,exp_GSTO2,0.02286622028620474,0.02701007502874223,3642,Expression
0.02286275766149584,1.900381240908354e-9,0.021446455331260134,1.7613184519276992e-8,exp_GCLM,0.02286275766149584,0.021446455331260134,3643,Expression
0.02285747028527539,1.916725491927759e-9,0.009910842240068735,0.009232426661251002,exp_NLGN4X,0.02285747028527539,0.009910842240068735,3644,Expression
0.022856611407775125,1.919393338094223e-9,0.03133273850329986,1.8391336349625103e-16,exp_TMEM101,0.022856611407775125,0.03133273850329986,3645,Expression
0.022849206648704042,1.942544556268596e-9,0.030711107017471942,7.103349851731758e-16,exp_NRSN2,0.022849206648704042,0.030711107017471942,3646,Expression
0.022845059986587125,1.9556278288312747e-9,0.023771819603312257,4.2385515440934475e-10,exp_PPP2R3A,0.022845059986587125,0.023771819603312257,3647,Expression
0.02284505042006312,1.9556581115216553e-9,0.02480537709965204,7.192729326731127e-11,exp_ZNF174,0.02284505042006312,0.02480537709965204,3648,Expression
0.022837403651618567,1.9800105449894182e-9,0.02747745361099601,5.244377615339947e-13,exp_WDR1,0.022837403651618567,0.02747745361099601,3649,Expression
0.022833848853296198,1.991431754104782e-9,0.023150432810292033,1.1891948660370229e-9,exp_UNC50,0.022833848853296198,0.023150432810292033,3650,Expression
0.02283335444761875,1.9930253051499246e-9,0.01727625270666818,5.6720805200521e-6,exp_CABP2,0.02283335444761875,0.01727625270666818,3651,Expression
0.022832589563701843,1.9954931001322367e-9,0.028509543805322883,6.883774669110771e-14,exp_POLR3F,0.022832589563701843,0.028509543805322883,3652,Expression
0.022828998270952656,2.007119780708822e-9,0.02822716753651539,1.208450743674098e-13,exp_RELL2,0.022828998270952656,0.02822716753651539,3653,Expression
0.022825871950264576,2.017294842614539e-9,0.02806387507649873,1.6691171365271516e-13,exp_SPTBN5,0.022825871950264576,0.02806387507649873,3654,Expression
0.022825088709903532,2.0198518729150267e-9,0.020627215749731455,6.003838038424621e-8,exp_SMAD7,0.022825088709903532,0.020627215749731455,3655,Expression
0.022820984819255794,2.033301470929848e-9,0.027524315271568563,4.789991613618912e-13,exp_SERTAD2,0.022820984819255794,0.027524315271568563,3656,Expression
0.022819476989755498,2.038264934077685e-9,0.02727605338838367,7.72880939069115e-13,exp_STK4,0.022819476989755498,0.02727605338838367,3657,Expression
0.022818298459386845,2.0421526290360632e-9,0.023012661841035537,1.4895535562816342e-9,exp_VMAC,0.022818298459386845,0.023012661841035537,3658,Expression
0.022818283212219043,2.0422029731660305e-9,0.026605132845014152,2.757589978334596e-12,exp_TP53BP2,0.022818283212219043,0.026605132845014152,3659,Expression
0.02280960842812479,2.0710428642610177e-9,0.02440127876961698,1.4514738004242162e-10,exp_KLHL7,0.02280960842812479,0.02440127876961698,3660,Expression
0.022809315739493012,2.0720228140110384e-9,0.02439375697567211,1.4704130206276696e-10,exp_MAF1,0.022809315739493012,0.02439375697567211,3661,Expression
0.022808964876426648,2.0731981326881368e-9,0.028430239780701153,8.066846570764353e-14,exp_SEPTIN9,0.022808964876426648,0.028430239780701153,3662,Expression
0.022808178745777043,2.07583386598173e-9,0.0250159745185317,4.966874916765492e-11,exp_GON4L,0.022808178745777043,0.0250159745185317,3663,Expression
0.022806674779024004,2.0808854546158085e-9,0.023003820107483062,1.5111718060576345e-9,exp_MAGEA1,0.022806674779024004,0.023003820107483062,3664,Expression
-0.022804530371058406,2.0881089013888613e-9,-0.03185296177557115,5.816918718279167e-17,exp_MAL2,0.022804530371058406,0.03185296177557115,3665,Expression
0.02280410930938236,2.0895301156303126e-9,0.025309700256048156,2.948617155897516e-11,exp_TPD52L2,0.02280410930938236,0.025309700256048156,3666,Expression
-0.02280317767358208,2.092678026392453e-9,-0.015481891350514714,4.76545719199289e-5,exp_APOC1,0.02280317767358208,0.015481891350514714,3667,Expression
0.022802685022725564,2.094344514778774e-9,0.020046275233561027,1.3939415904060015e-7,exp_PFN4,0.022802685022725564,0.020046275233561027,3668,Expression
0.022798466017358743,2.1086691729504397e-9,0.0235223625447301,6.433434296284153e-10,exp_ACBD3,0.022798466017358743,0.0235223625447301,3669,Expression
-0.022798344499538308,2.1090831695419915e-9,-0.028694135577601292,4.7510009489522866e-14,exp_CLCA4,0.022798344499538308,0.028694135577601292,3670,Expression
-0.022797069063364463,2.1134332067895183e-9,-0.02697243331037814,1.3795878668333692e-12,exp_GALNT12,0.022797069063364463,0.02697243331037814,3671,Expression
0.022796288601659716,2.116099379840454e-9,0.023343693110736256,8.652082734531458e-10,exp_ADIPOR1,0.022796288601659716,0.023343693110736256,3672,Expression
-0.022794413414582722,2.1225186979445528e-9,-0.028868578237591966,3.339428953256654e-14,exp_FAM3D,0.022794413414582722,0.028868578237591966,3673,Expression
0.022793879310355758,2.124350562575488e-9,0.02043467793671334,7.957162582858083e-8,exp_LEPR,0.022793879310355758,0.02043467793671334,3674,Expression
0.02278631042224917,2.150476401315878e-9,0.02625418974853949,5.2990712191675784e-12,exp_TAF6L,0.02278631042224917,0.02625418974853949,3675,Expression
0.02278499665671485,2.1550429460181988e-9,0.02721165542013573,8.744039698810537e-13,exp_TMCC2,0.02278499665671485,0.02721165542013573,3676,Expression
0.022782762147575443,2.1628316279787144e-9,0.022661965715118138,2.6272691101800906e-9,exp_ALKBH8,0.022782762147575443,0.022661965715118138,3677,Expression
0.022776408871406566,2.1851269478063866e-9,0.021904555921582757,8.699270859005547e-9,exp_ARFGAP3,0.022776408871406566,0.021904555921582757,3678,Expression
0.02276792161464408,2.2152605605819754e-9,0.023115922225232986,1.2583578996857503e-9,exp_LAMB2,0.02276792161464408,0.023115922225232986,3679,Expression
0.02276136395583034,2.2388200578850057e-9,0.027845523127926205,2.5633424528555393e-13,exp_DSN1,0.02276136395583034,0.027845523127926205,3680,Expression
-0.0227605334399522,2.2418211833747214e-9,-0.007621315010060465,0.045294954390836965,exp_USP17L17,0.0227605334399522,0.007621315010060465,3681,Expression
0.022759737368965114,2.2447015180130456e-9,0.02862589901447955,5.450462864399724e-14,exp_RNF25,0.022759737368965114,0.02862589901447955,3682,Expression
-0.022756487560018017,2.25649737901553e-9,-0.023210258370634028,1.0779778812763493e-9,exp_SERPINB2,0.022756487560018017,0.023210258370634028,3683,Expression
-0.022756076901693345,2.2579922394358037e-9,-0.019650821944042923,2.4414086757485557e-7,exp_CSTB,0.022756076901693345,0.019650821944042923,3684,Expression
0.02275552208247218,2.2600134001135717e-9,0.023068457772515292,1.3599214377390054e-9,exp_CMTM3,0.02275552208247218,0.023068457772515292,3685,Expression
0.0227547463314897,2.262842351824528e-9,0.02732867121585501,6.985975332822944e-13,exp_PRR11,0.0227547463314897,0.02732867121585501,3686,Expression
0.022754159372776656,2.2649851217224827e-9,0.01539529050705757,5.252663958125334e-5,exp_FIBCD1,0.022754159372776656,0.01539529050705757,3687,Expression
0.022754027563268744,2.2654665813324747e-9,0.026727819243178595,2.190306658708431e-12,exp_DDX27,0.022754027563268744,0.026727819243178595,3688,Expression
0.02275236568893858,2.2715454558666555e-9,0.022102066884411825,6.39005889955528e-9,exp_KAT8,0.02275236568893858,0.022102066884411825,3689,Expression
0.022752299403455457,2.2717882469292867e-9,0.029159720870404825,1.845545389511595e-14,exp_SLC39A7,0.022752299403455457,0.029159720870404825,3690,Expression
0.02275042056342254,2.2786806011136478e-9,0.02094385357868423,3.7575325989361784e-8,exp_UBXN4,0.02275042056342254,0.02094385357868423,3691,Expression
0.02274986020544747,2.28074016379905e-9,0.021305255861759048,2.182876538763327e-8,exp_FBXO5,0.02274986020544747,0.021305255861759048,3692,Expression
0.022749854577542566,2.2807608580256543e-9,0.0300926162797009,2.6545221329281405e-15,exp_NKX3_2,0.022749854577542566,0.0300926162797009,3693,Expression
-0.022745625104806502,2.296364773383397e-9,-0.024878767873679476,6.324135241557312e-11,exp_STAT6,0.022745625104806502,0.024878767873679476,3694,Expression
0.022742433463308766,2.308208580662995e-9,0.023822485743835702,3.892122342507046e-10,exp_EXOSC6,0.022742433463308766,0.023822485743835702,3695,Expression
0.022738735520986434,2.3220056271114804e-9,0.027619958704815404,3.979261604903661e-13,exp_DYNC1LI1,0.022738735520986434,0.027619958704815404,3696,Expression
0.022736183067881256,2.3315756695770285e-9,0.020622215807211193,6.04810543505574e-8,exp_ETAA1,0.022736183067881256,0.020622215807211193,3697,Expression
0.022735290070437654,2.334932893406669e-9,0.01619825306255235,2.0900927228483904e-5,exp_WHAMM,0.022735290070437654,0.01619825306255235,3698,Expression
-0.022733561729108464,2.341443972999187e-9,-0.02334315416999617,8.659790645780208e-10,exp_LRG1,0.022733561729108464,0.02334315416999617,3699,Expression
0.02273331366493099,2.3423799408046905e-9,0.01812098122400188,1.93407478351737e-6,exp_H4C5,0.02273331366493099,0.01812098122400188,3700,Expression
0.02273178631724116,2.3481507916054327e-9,0.02373618186413619,4.5000706722890975e-10,exp_BBX,0.02273178631724116,0.02373618186413619,3701,Expression
-0.02272757839518426,2.3641215095078373e-9,-0.02527165373423931,3.1556994254362564e-11,exp_TRPV6,0.02272757839518426,0.02527165373423931,3702,Expression
0.02272632181947454,2.368911188169541e-9,0.020902815779152904,3.994345658644569e-8,exp_SYDE2,0.02272632181947454,0.020902815779152904,3703,Expression
0.022724784501248024,2.374783826756237e-9,0.02782473091720364,2.66977839341597e-13,exp_UBN1,0.022724784501248024,0.02782473091720364,3704,Expression
0.02272395473634035,2.3779594633385882e-9,0.022409128330243857,3.935042309182127e-9,exp_GPR108,0.02272395473634035,0.022409128330243857,3705,Expression
-0.022721574270834054,2.3870928382304896e-9,-0.016454263356874246,1.5440983702284368e-5,exp_KAZALD1,0.022721574270834054,0.016454263356874246,3706,Expression
0.02271762042263101,2.4023385298823696e-9,0.028884454337811057,3.2336474856654717e-14,exp_MKRN2,0.02271762042263101,0.028884454337811057,3707,Expression
0.022716064756893122,2.4083630023061877e-9,0.019960112889215016,1.5763907488807561e-7,exp_MRFAP1,0.022716064756893122,0.019960112889215016,3708,Expression
0.022703758373082864,2.456542147860689e-9,0.021731863521794303,1.1368184313216648e-8,exp_DPAGT1,0.022703758373082864,0.021731863521794303,3709,Expression
0.022703506665941526,2.45753730555805e-9,0.022019762057934825,7.268980192113066e-9,exp_FCHSD1,0.022703506665941526,0.022019762057934825,3710,Expression
0.022703169264147855,2.4588718844096787e-9,-0.04845390227965254,3.7895460428810185e-37,act_ICK,0.022703169264147855,0.04845390227965254,3711,Activation
-0.022701639102818492,2.464933239189943e-9,-0.018770676388379016,8.18553236221174e-7,exp_TMPRSS11E,0.022701639102818492,0.018770676388379016,3712,Expression
-0.022700579764447563,2.4691380678231203e-9,-0.011248052348973575,0.003130773748625174,exp_FGF8,0.022700579764447563,0.011248052348973575,3713,Expression
0.022698511090701968,2.4773693991786675e-9,0.024674593966936047,9.038625272196345e-11,exp_ZDHHC24,0.022698511090701968,0.024674593966936047,3714,Expression
-0.022693716201231385,2.4965513446780755e-9,-0.03603464362073471,2.8464179202611915e-21,act_DMPK2,0.022693716201231385,0.03603464362073471,3715,Activation
-0.02269206867678174,2.5031755929383834e-9,-0.010412525327904132,0.006235909738667897,exp_SPRR2D,0.02269206867678174,0.010412525327904132,3716,Expression
0.02268559316478445,2.5293781306564563e-9,0.026070717779799652,7.431166539692234e-12,exp_XRCC4,0.02268559316478445,0.026070717779799652,3717,Expression
0.022685300223709647,2.5305697826006705e-9,0.022678857571869666,2.5569164570863256e-9,exp_KIAA2013,0.022685300223709647,0.022678857571869666,3718,Expression
0.02267949567402958,2.554295119551193e-9,0.01876768361117904,8.218548659757206e-7,exp_HIPK1,0.02267949567402958,0.01876768361117904,3719,Expression
0.022678231256896088,2.5594919203127695e-9,0.006842017411054157,0.07230381957028695,exp_KLF8,0.022678231256896088,0.006842017411054157,3720,Expression
0.022670077941762477,2.5932504763791624e-9,0.02269078786657618,2.5083372067938862e-9,exp_LRRC37B,0.022670077941762477,0.02269078786657618,3721,Expression
0.022667911388655048,2.6022937013134107e-9,0.020498764976674726,7.247034726789331e-8,exp_MATR3,0.022667911388655048,0.020498764976674726,3722,Expression
0.022659503696200463,2.6376792790122475e-9,0.02889661918813211,3.154830268729422e-14,exp_DDX19A,0.022659503696200463,0.02889661918813211,3723,Expression
0.022653098018054693,2.6649530252388663e-9,0.02807320360007204,1.6386847750559689e-13,exp_GEMIN6,0.022653098018054693,0.02807320360007204,3724,Expression
0.02264601548363164,2.695428376489634e-9,0.029399314920571778,1.1279690804577598e-14,exp_SNAI1,0.02264601548363164,0.029399314920571778,3725,Expression
-0.022644171269918214,2.7034193485075192e-9,-0.001189303045330951,0.7547426202767977,exp_CD207,0.022644171269918214,0.001189303045330951,3726,Expression
0.022640370272429117,2.719961899458887e-9,0.025200068446782044,3.584612434979691e-11,exp_C8orf37,0.022640370272429117,0.025200068446782044,3727,Expression
0.02263799389275425,2.730354321149855e-9,0.023129157530869148,1.2313813897016903e-9,exp_STX3,0.02263799389275425,0.023129157530869148,3728,Expression
-0.022635942614124892,2.739356092132142e-9,-0.025574807311679253,1.8324806348279466e-11,exp_PITX1,0.022635942614124892,0.025574807311679253,3729,Expression
0.02263415667553807,2.747216982560326e-9,0.030626187626402304,8.525939127867297e-16,exp_ARSK,0.02263415667553807,0.030626187626402304,3730,Expression
0.02263265290181827,2.753852942858562e-9,0.02363879612050694,5.297652641147041e-10,exp_ASAH2B,0.02263265290181827,0.02363879612050694,3731,Expression
0.022630949965157084,2.761386631695569e-9,0.01534964826043881,5.52807561886412e-5,exp_NFYB,0.022630949965157084,0.01534964826043881,3732,Expression
0.022630310594970223,2.764220345792946e-9,0.022351081656693514,4.314834245860254e-9,exp_ATRX,0.022630310594970223,0.022351081656693514,3733,Expression
0.0226247402104997,2.7890286139618813e-9,0.030626591747143505,8.518545640228902e-16,exp_PXK,0.0226247402104997,0.030626591747143505,3734,Expression
-0.022622056309500607,2.8010589042155017e-9,-0.03416989437603842,2.758314347992462e-19,exp_RAD51AP2,0.022622056309500607,0.03416989437603842,3735,Expression
0.022620576487028216,2.8077136414001886e-9,0.021107883621521092,2.9398077802882398e-8,exp_SHB,0.022620576487028216,0.021107883621521092,3736,Expression
-0.02261813788340861,2.8187136052954626e-9,-0.011658364761490965,0.0021958163706129216,exp_EPHA7,0.02261813788340861,0.011658364761490965,3737,Expression
0.022607979378691627,2.864989458414997e-9,0.02600416375928851,8.396223985133719e-12,exp_SLC2A3,0.022607979378691627,0.02600416375928851,3738,Expression
0.022596972884239064,2.9159632232979354e-9,0.02657381945688372,2.9240718924782592e-12,exp_LARP4,0.022596972884239064,0.02657381945688372,3739,Expression
0.02259519348493918,2.9242865558146704e-9,0.023113990202168755,1.2623436723269416e-9,exp_PXN,0.02259519348493918,0.023113990202168755,3740,Expression
0.022594865332616204,2.9258240482632435e-9,0.020816763566833877,4.538830644251051e-8,exp_MIER1,0.022594865332616204,0.020816763566833877,3741,Expression
0.02259207333966664,2.9389372535357063e-9,0.03150591235087056,1.2562874183267306e-16,exp_PCDHGB6,0.02259207333966664,0.03150591235087056,3742,Expression
